num_doc,tipo_doc,canal,cod_dispositivo,num_trx
5067057415494570486,1,SAI,810,1
-7880095217661455071,1,SAI,829,7
-1213681535772037353,1,SAI,60,1
-3789413351499794066,1,SAI,741,2
-1210345886228898012,1,SAI,752,1
878784541258008851,1,SAI,750,4
-153836164364436198,1,SAI,807,2
-3502692510404084103,1,SAI,745,1
7569964589143496286,1,SAI,829,2
3601190883229997648,1,SAI,60,1
7539486322980527719,1,SAI,825,1
-6237081696404545587,1,SAI,64,1
-6136549867747718588,1,SAI,742,1
4875906845507442116,1,SAI,829,2
-3224564732349538381,1,SAI,741,3
210463457424239259,1,SAI,60,1
-6042649032415630190,1,SAI,757,2
-1852865327498008571,1,SAI,749,2
-4733216676166164323,1,SAI,807,1
-1373858768528275629,1,SAI,750,1
838707130631082988,1,SAI,825,1
-8255691074972280848,1,SAI,60,1
5589574593146968022,1,SAI,77,1
936891843801710185,1,SAI,752,1
2692652049096223272,1,SAI,829,1
-5233897846921249739,1,SAI,716,1
2529483256286475380,1,SAI,752,3
8791167206688822190,1,SAI,60,2
-4439574610919263737,1,SAI,821,7
-4567841691622073738,1,SAI,745,1
8144651074848819642,1,SAI,735,1
-285708513217506752,1,SAI,808,10
-3075640496904261800,1,SAI,742,3
4010892961805727860,1,SAI,745,1
878784541258008851,1,SAI,605,2
3234396481776518109,1,SAI,742,6
7273514729261115562,1,SAI,752,1
-8546809518311224398,1,SAI,61,1
-5841361402256387505,1,SAI,605,1
3126360001699884256,1,SAI,749,1
5732659389122363298,1,SAI,514,6
8163259817298165807,1,SAI,749,1
-5895145469336255536,1,SAI,825,2
-5646897281797046566,1,CB,1076120918,1
638795214077190447,1,CB,1203621492,8
-5357137794618020418,1,CB,1104423594,1
-5558489490812223726,1,CB,1121218307,2
-6243917925101691976,1,CB,1007010073,1
5661513712378794313,1,CB,1632319039,2
1509455726538943901,1,CB,1013415255,1
323415561507930809,1,CB,1622720366,1
-4789266198864826267,1,CB,1076120916,1
1488091450934375106,1,CB,1861523649,3
736903568401773328,1,CB,1121218307,3
8743510692176518552,1,CB,1823422966,1
147663394085490911,1,CB,1104416653,2
-1307587034254884139,1,CB,1076120916,1
-6806935765734096567,2,CB,1104418889,1
7195893038521983371,1,CB,1622720368,1
4811460187393768088,1,CB,1104414825,2
-440797711371974044,1,CB,1622720409,1
-8334056249808149292,1,CB,1076121198,3
-6943732889918790302,1,CB,1104414825,6
-380286738148664589,1,CB,1104414825,7
1606226163737061021,1,CB,1857123591,1
-5516534533700601992,1,CB,1622720354,2
-584593722589695970,1,CB,1622720382,10
-3143366461733881581,1,CB,1480016957,1
-7359845429105855191,1,CB,1104421063,2
-5791787082024748446,1,CB,1622720368,1
-4411300343394447843,1,CB,1104418889,5
3785376175516210347,1,CB,1076910777,2
6961721864580029056,1,CB,1013416593,3
-997829052961756078,1,CB,1102411043,1
-6677329388994214160,1,CB,1121218308,5
4421813014253808421,1,CB,1076120916,1
6082819337595622447,1,CB,1076120915,1
-2646595641699357538,1,CB,1013417841,3
4972391432243826531,1,CB,1104416653,2
3526637243526543792,1,CB,1927926794,1
-576540302569743878,1,CB,1104421063,1
-1035295835372558254,1,CB,1622719984,1
3552313509064910703,1,CB,1917524427,2
-4346455051596920803,1,CB,1121218307,13
-4267263416165490621,1,CB,1104421064,1
294938952662538395,1,CB,1104423593,1
4421502142090146574,1,CB,1013415254,4
-640004263643250050,1,CB,1076121198,2
-3558881036542731416,1,CB,1927926793,2
9021737292561389214,1,CB,1927926794,2
-1454024136303163120,1,CB,1076121198,1
-6943732889918790302,1,CB,1622720344,1
2670975567567331119,1,CB,1121218307,4
-1195681535079346830,1,CB,1104423595,2
-8773508094219769019,1,CB,1252313744,4
3785376175516210347,1,CB,1622720249,1
-3108039207572010145,1,CB,1121218306,7
-1157740685087189187,1,CB,1197913016,2
4239300027280689315,1,CB,1990625730,1
-1157740685087189187,1,CB,1076121198,1
1547586250661863035,1,CB,1102411043,6
5302863241492815180,1,CB,1121218306,2
-4620871357112984771,1,CB,1104421063,3
-5103693979655937186,1,CB,1013419179,2
8563471666298430688,1,CB,1104421064,2
-5791787082024748446,1,CB,1013416598,2
-1592314377437116504,1,CB,1076120915,1
-6324319464580074269,1,CB,1833823116,1
-5664902497975946095,1,CB,1622720404,1
6199442504166357746,1,CB,1622719964,1
8799761711127347940,1,CB,1104423592,1
8487807996565396010,1,CB,1060911515,5
-5917993394001978538,1,CB,1507017259,2
1790293122065626101,1,CB,1319414731,6
4371037179147196567,1,CB,1013415282,6
-6615405885977536892,1,CB,1013416634,1
-616091893944944205,1,CB,1103511054,1
1790302246259745285,1,CB,1792222518,1
3396761899610020136,1,CB,1104421063,1
-55135762311058453,1,CB,1622719913,7
3388560221792656746,1,CB,1104423593,1
7797831220858499991,1,CB,1107111091,1
4148434517539917724,1,CB,1076120915,1
6357749787461156398,1,CB,1121218306,2
-2621449751315385904,1,CB,1966725143,1
-3437969298510674137,1,CB,1076120916,1
-8716284802715651641,1,CB,1121918142,4
-4602806654452720454,1,CB,1076121198,1
-3218516972813413478,1,CB,1121218306,2
3515068938265338174,1,CB,1263513876,5
788646138655443411,1,CB,1104418889,2
-3300391153860268402,1,CB,1013415252,1
3785350791016944681,1,CB,1013417784,1
8555439343932855993,1,CB,1622720249,5
-4298858550581619958,1,CB,1203621492,1
4635920397404967657,1,CB,1104421064,11
-3725548944479039869,1,CB,1076121198,1
-8377677808271525905,1,CB,1076120916,5
6230892022648538802,1,CB,1628618992,3
-8564664595986320692,1,CB,1622718914,1
-844598521819173351,1,CB,1779622201,3
503192800013521703,1,CB,1121218307,4
-7104419303752554563,1,CB,1622720354,1
3790115972539898597,1,CB,1653819323,2
5539325544682525979,1,CB,1622720318,1
-3094311818434960058,1,CB,1622720364,1
6394927669351513627,1,CB,1622719971,1
-5794322644358149575,1,CB,1622720351,1
2175022269613166719,1,CB,1121218307,7
1076965269084380921,1,CB,1076121198,1
8618800519505596348,1,CB,1076121198,4
4297223676338943541,1,CB,1317514711,1
-7930715346243032211,1,CB,1582218380,9
2061686869176638306,1,CB,1104423594,2
3789542455820989022,1,CB,1104416653,1
6803659573340001042,1,CB,1772722045,4
1645012289136996841,1,CB,1076120916,1
-1684010016758909594,1,CB,1104421064,4
5420116275329815158,1,CB,1104414825,1
1267377220732887182,1,CB,1888524019,1
-8409889205702361470,1,CB,1203621492,9
-6318594648243260200,1,CB,1111311895,6
2270055722450769336,1,CB,1121218308,2
2529483256286475380,1,CB,1104423593,1
6049798398847559904,1,CB,1104421063,3
7998981110492016920,1,CB,1121218306,1
-5516534533700601992,1,CB,1104423593,1
7962221706646761447,1,CB,1104421063,2
-9218698523982046880,1,CB,1104421064,3
-4054867763485946117,1,CB,1103511054,2
7195893038521983371,1,CB,1622720409,1
-572573742607924204,1,CB,1927926793,3
-396966204869863963,1,CB,1076120918,1
2344884140690564446,1,CB,1104416653,3
6981552830615782570,1,CB,1834523123,17
1213906926315314991,1,CB,1102411043,1
6823993864039644685,1,CB,1927926794,1
878699463719021680,1,CB,1076120915,3
-5623570447694639328,1,CB,1076121198,6
4153740058425851806,1,CB,1096710986,3
-4819330756676755090,1,CB,1121218307,2
7403289465950083676,1,CB,1104421063,1
7305437598564068538,1,CB,1925224547,1
-6436890874024768047,1,CB,1104423593,2
-6318594648243260200,1,CB,1252313744,5
-75148141797843847,1,CB,1060911515,15
-4750425894116044693,1,CB,1104423594,10
2602441486391744526,1,CB,1121218308,1
788079184037014542,1,CB,1104416653,1
-4265457814318109471,1,CB,2058226988,2
-1989903320052103558,1,CB,1622720197,1
689859962452776398,1,CB,1622720410,3
3443543263967084368,1,CB,1917524427,1
708717087609901207,1,CB,1104423595,1
-8067048468372550535,1,CB,1104423593,1
-361197171763355032,1,CB,1104418889,1
2158569610857917898,1,CB,1122013095,4
5679591774710892174,1,CB,1076120915,2
3399183648996629144,1,CB,1104414825,1
5176068274688056175,1,POS,15413578,3
-2648621156307441582,1,POS,14647986,2
-4607774323824319205,1,POS,10602407,9
1754687900203708236,1,POS,14339592,1
4817079008246362829,1,POS,13446265,1
203603950099350313,1,POS,10925824,2
-407642888465745438,1,POS,11429735,3
-2732374956246039975,1,POS,12683389,1
-6937774396895432846,1,POS,14388938,1
3949050160426632961,1,POS,15390560,5
8814039115781654836,1,POS,11147147,1
-935848492667569944,1,POS,14226500,1
-7990613727601526956,1,POS,10707982,1
6325188815777017774,1,POS,11308764,1
8725333274514435631,1,POS,10330041,3
-2867090257770373168,1,POS,14647986,1
3376810620032772312,1,POS,10301604,1
-1980538295910219852,1,POS,13572474,1
-3035644345834293933,1,POS,11096278,3
4050706092111644125,1,POS,10932812,3
-8024857288253197715,1,POS,14396642,5
-8330859850274566980,1,POS,10804888,1
7943361692171090329,1,POS,11135209,2
-6937774396895432846,1,POS,15110901,1
-106731177810354224,1,POS,14934046,1
1808362263915539520,1,POS,11127065,1
4370788361687214721,1,POS,11861416,1
-2667026653155934435,1,POS,15546120,1
-8192432644586067557,1,POS,11982006,1
-1238171784256656575,1,POS,14540827,1
-4871753848847500578,1,POS,12370151,1
8593103896700450917,1,POS,11475803,2
-5952193859738193296,1,POS,13472063,2
-7667552843924850979,1,POS,14221535,1
6811462228345548416,1,POS,10337244,1
4588865645714137255,1,POS,14261929,3
-1916385064003931996,1,POS,15574536,2
5656816075856794928,1,POS,14234983,1
-6743757989237804571,1,POS,14292130,1
7692138814731228612,1,POS,10773448,1
-6765068529120856468,1,POS,10306173,2
-4679293922072476189,1,POS,11096278,1
-8977749219439577321,1,POS,12658456,1
-4610135341718933426,1,POS,14392690,2
696757799857584553,1,POS,12938460,6
-7741241825248904993,1,POS,11258746,6
6135311356130410400,1,POS,10880870,1
-8865640641578713130,1,POS,13634605,13
4482834107797576759,1,POS,11000890,2
8509552309720564238,1,POS,14357743,4
-6372161290954572775,1,POS,10790590,7
8640342788964491012,1,POS,10313583,16
8477641245143089584,1,POS,11792751,2
5395479700339188232,1,POS,13402425,1
-3084475552518969929,1,POS,14968010,1
-584593722589695970,1,POS,11592284,1
4944338695211231890,1,POS,15264047,1
-3129638899584185492,1,POS,12847505,1
-2667026653155934435,1,POS,10754653,1
4100146428389447051,1,POS,12311478,1
-956014853569187620,1,POS,14403117,1
6791941802672665415,1,POS,11874948,1
5661513712378794313,1,POS,14270268,1
-3311322937175334971,1,POS,10310167,2
-3448924310845985255,1,POS,13566070,1
335354427949393487,1,POS,13051131,1
-2778786435094582441,1,POS,15287022,1
-8933614356699110859,1,POS,12660536,1
-2987347347462499932,1,POS,11602687,1
-3391525853554153023,1,POS,14011563,1
9001941461911111033,1,POS,13132618,1
-6004209520045597964,1,POS,12514055,1
-6572246366476215471,1,POS,15322399,2
-8940326431364881655,1,POS,14001291,1
2951724425043402826,1,POS,12759171,3
8174996794222747368,1,POS,12051421,1
-6939706608539018032,1,POS,13901442,1
-2646340646540039144,1,POS,12485389,1
8182164987615278049,1,POS,10602407,2
4324437596575664641,1,POS,12370557,1
-1785905446581432207,1,POS,15485915,2
-6483015362338826463,1,POS,14007033,1
-188491516797896521,1,POS,11239795,2
3961426404012096378,1,POS,13533963,2
2326580386187947947,1,POS,15039829,1
5539325544682525979,1,POS,12962114,1
2903462039265902287,1,POS,10327682,2
-2207865837801756001,1,POS,12593109,2
5876035938129494934,1,POS,14120216,1
-3336769998746277228,1,POS,10858876,2
-3437969298510674137,1,POS,14478366,2
2266768947638047629,1,POS,11732088,1
-8024857288253197715,1,POS,10606739,5
-7787265650322494283,1,POS,11322609,1
1616855829661862778,1,POS,10005593,2
476664932080634413,1,POS,11536521,1
-3852154664203453703,1,POS,14221550,1
-415411067899602802,1,POS,13814801,1
-5076384644328965450,1,POS,13274394,1
-6433737074305183761,1,POS,11220944,1
-5932226018963223492,1,POS,14997589,1
4508864452721019278,1,POS,12665709,3
5084319777061842486,1,POS,10327682,1
6474428881215878911,1,POS,12370524,1
1308017321024329561,1,POS,14508253,4
-7435387344503460903,1,POS,10853612,1
-8426615559644782023,1,POS,13716337,1
-2139475298924955725,1,POS,11303609,2
7742707301452506542,1,POS,14510101,12
5278297048759237145,1,POS,11645512,2
-3448924310845985255,1,POS,10305233,1
6857517254543726303,1,POS,12098620,1
3718378327575093317,1,POS,12351425,1
-1399874835562535925,1,POS,10318210,1
-148225992968916218,1,POS,13670377,1
1741268013058566124,1,POS,11303609,1
-1785905446581432207,1,POS,15322241,3
-3883709923542284891,1,POS,10773448,1
-3613950375991055767,1,POS,15473945,1
5936605210881135412,1,POS,13916416,1
6695858832345636697,1,POS,10804888,2
-3160579110485430260,1,POS,10694974,1
1210070717718318483,1,POS,14371512,1
4064514471756947184,1,POS,14540827,1
2688024907800909620,1,POS,14221550,2
-9133856592611845723,1,POS,13449574,1
-2045212122736995247,1,POS,14647986,2
2483632734918501545,1,POS,13331202,1
-1607944363587844069,1,POS,11096278,13
-6570707893577252058,1,POS,11857968,3
-4362618757848213438,1,POS,15313976,1
2495314652764638136,1,POS,10321651,1
4983296953239624910,1,POS,10932812,2
-8571211501004469818,1,POS,13916416,1
2806072726844406831,1,POS,10295871,1
-1075875944001370116,1,POS,14015358,1
-3444525714683689578,1,POS,10787935,3
7839402912448145784,1,POS,13405246,2
-1563466309425491643,1,POS,14178875,1
-1436694487551561043,1,POS,14267843,1
6221314768047195899,1,POS,10539245,1
8479430282877258496,1,POS,11174562,2
-8302682971277991988,1,POS,11563590,1
-3143366461733881581,1,POS,12679510,1
-6976239596685376014,1,POS,13819883,1
-3448924310845985255,1,POS,11319472,3
3843191230488414137,1,POS,10313781,1
1083153968624546739,1,POS,10683100,2
8519313556118428977,1,POS,10636553,1
9026911716354384452,1,POS,11588985,2
8645808308122851672,1,POS,13993894,1
3345600797923940767,1,POS,11857968,18
5360676974700648417,1,POS,10939908,2
-1098306024190830573,1,POS,10328573,1
-5345155669645760484,1,POS,11127065,5
-3075640496904261800,1,POS,15188923,1
-7020300459559789010,1,POS,11463007,2
8593103896700450917,1,POS,13916416,1
-7817489182417786780,1,POS,14454540,1
7784999879433098649,1,POS,12379913,1
2997242905914890130,1,POS,14740583,3
6612822717720700052,1,POS,10310126,1
205918861361894330,1,POS,12154795,3
955107193480033131,1,POS,10973352,36
8858349788624045818,1,POS,11303609,1
5803225352225738876,1,POS,13634605,2
4348229004899417257,1,POS,10336139,10
3015000923994266369,1,POS,13292123,1
-3494734202241845590,1,POS,10953362,1
-1500118862453565678,1,POS,12866471,14
696757799857584553,1,POS,11096278,2
8046937822948179751,1,POS,11578143,1
-2648621156307441582,1,POS,10313773,1
7371536591681852989,1,POS,10327682,1
788079184037014542,1,POS,12044897,5
476664932080634413,1,POS,12078671,2
-5129569324728090465,1,POS,14362206,2
-1556543456371555862,1,POS,13190475,1
7919936067003635609,1,POS,15074149,1
-4031506488229512602,1,POS,14015358,2
-4145435181903722796,1,POS,11152808,1
-1563466309425491643,1,POS,12859294,2
7311437435893679067,1,POS,11493608,1
708717087609901207,1,POS,11857968,1
956540030589798895,1,POS,12370698,2
6291680278961711980,1,POS,11353075,1
-4577601024889479047,1,POS,12187878,4
-440462812000699374,1,POS,10604916,1
956540030589798895,1,POS,15188907,1
-8302682971277991988,1,POS,13274428,1
-2552925553273595313,1,POS,10666576,1
-9185850207136741917,1,POS,11784196,1
3684566584423706584,1,POS,13520143,4
7260745115026494216,1,POS,10313583,2
-8526868180878363161,1,POS,12905923,1
-7417990109712574364,1,POS,12248894,1
-2005979966646439142,1,POS,14754436,2
3359740484636931690,1,POS,14221550,1
3949050160426632961,1,POS,11093424,1
-158920238257890162,1,POS,14221550,8
-368082187487234195,1,POS,10908218,3
8144651074848819642,1,POS,14339618,1
2537268728716757871,1,POS,14666549,1
8773652492152211399,1,POS,14740583,10
-1946078275743092016,1,POS,13362736,1
-6649518633550781417,1,POS,12880548,1
-6271327199429414581,1,POS,14308845,2
-3738137938936794329,1,POS,10678019,1
-8526868180878363161,1,POS,10928000,1
7752353167360119769,1,POS,14339592,1
7497025041483308553,1,POS,11174562,7
-1775715575447168258,1,POS,13577176,2
4502152350133646201,1,POS,10712255,1
6293432227278299660,1,POS,10602407,2
5599230721643468767,1,POS,11784196,1
-495969441506477078,1,POS,13957345,1
-1859558393566398479,1,POS,14321772,1
4892387854796559400,1,POS,15018195,3
-2186762474148255003,1,POS,10907558,1
1396774769453542853,1,POS,14510101,6
-109591158799621998,1,POS,13336466,1
-3935783983640216344,1,POS,12096681,1
-7794199434267824762,1,POS,10305233,1
-7137635371697106526,1,POS,14221600,4
-1892600834412867535,1,POS,11000890,10
3265585071699239398,1,POS,11493608,1
3698756310822711626,1,POS,10604916,2
-2643537185509690911,1,POS,11857968,1
5079227972610000518,1,POS,12800025,1
-3145183620481055749,1,POS,13834924,3
-2939923719475523356,1,POS,14557672,1
116156062012248618,1,POS,11397643,3
7612018712885630209,1,POS,11429735,2
302316203245314537,1,POS,12370490,4
4579267186491486201,1,POS,12801205,1
-8850801657066074686,1,POS,11017951,7
2582240317012653796,1,POS,13207253,1
8902680471646944349,1,POS,11096278,6
3698756310822711626,1,POS,11592284,1
4588865645714137255,1,POS,13390091,1
7859037082177017758,1,POS,15322449,1
968730872398081131,1,POS,12722245,1
7177818778842302583,1,POS,12550489,1
-73201174088473549,1,POS,11382033,2
-7754917455315408976,1,POS,11303609,5
1259646914392452401,1,POS,13405246,1
3368453694827392867,1,POS,12941340,1
-1791771285920935112,1,POS,10950244,1
8447813060670689717,1,POS,14658843,1
4159924097721341136,1,POS,13916416,3
5013360322146301875,1,POS,11463007,6
-3075640496904261800,1,POS,12468609,1
7433039541746691257,1,POS,10901049,1
4175909182947042003,1,POS,12302378,1
-4098568925717391237,1,POS,10337830,4
-4719754031096582867,1,POS,11463007,1
-8260648264393273235,1,POS,11014990,1
4252633483038086760,1,POS,12651303,1
692414260463426925,1,POS,11805868,1
-3311322937175334971,1,POS,10296382,3
3949050160426632961,1,POS,14502215,1
-1318198411081101610,1,POS,14221535,2
968730872398081131,1,POS,15262850,1
-1859558393566398479,1,POS,10932812,1
-1642798691069707853,1,POS,10005593,1
-3382818644720340007,1,POS,12433801,2
-6271327199429414581,1,POS,12946182,2
1513605797800453658,1,POS,11601697,2
-1574269972685353585,1,POS,13824305,1
6491069555840129822,1,POS,14694293,1
7279280466423519528,1,POS,14502215,5
-9133217968728110032,1,POS,14402812,1
-7704545295838120161,1,POS,12095147,1
5949632102156641008,1,POS,11277811,2
1005958728386845506,1,POS,13220090,1
7165392705183694189,1,POS,14388938,1
-3035644345834293933,1,POS,12971628,1
-188491516797896521,1,POS,10337640,1
3595870960267733087,1,POS,15631690,1
-8105921486457311304,1,POS,13912092,1
-106731177810354224,1,POS,14264048,1
-5315060486021938643,1,POS,12783122,2
-8023386482246137839,1,POS,13047378,4
4297223676338943541,1,POS,12336665,1
956540030589798895,1,POS,11081841,1
-3805873443148466620,1,POS,10296168,1
-4720990395795836959,1,POS,15213341,3
-8812205738087971460,1,POS,10317741,3
8902680471646944349,1,POS,10773455,3
4892387854796559400,1,POS,10301604,1
-3145183620481055749,1,POS,11645512,9
-7020300459559789010,1,POS,14292130,1
-2219766063031968591,1,POS,14464168,1
6181728696968346884,1,POS,11475811,1
1655831865406702949,1,POS,14221600,1
-7398813219748045657,1,POS,10313583,2
-9057021469270574073,1,POS,14647986,3
2709841862251140328,1,POS,12336665,2
8022315577142909432,1,POS,15336456,1
3949581266462073805,1,POS,12319380,1
8555235392632012305,1,POS,11646254,2
-5277163361569595243,1,POS,15438088,1
6417039621796293337,1,POS,12545596,1
-6004209520045597964,1,POS,11034238,1
7910132662861831006,1,POS,13438569,1
7688850897668697534,1,POS,13113303,2
9219111613418646473,1,POS,14388938,1
-3135286963397594455,2,POS,14540827,2
-2659786579811731753,1,POS,14388938,1
-8116351547607361369,1,POS,13991088,2
-5815486043691857157,1,POS,10790590,12
6275619945545553150,1,POS,12443917,1
